Datetime,Close
2025-11-10 14:30:00+00:00,150.0449981689453
2025-11-10 14:31:00+00:00,149.7100067138672
2025-11-10 14:32:00+00:00,149.10499572753906
2025-11-10 14:33:00+00:00,148.9600067138672
2025-11-10 14:34:00+00:00,149.0850067138672
2025-11-10 14:35:00+00:00,149.8000030517578
2025-11-10 14:36:00+00:00,149.2899932861328
2025-11-10 14:37:00+00:00,149.69500732421875
2025-11-10 14:38:00+00:00,149.75999450683594
2025-11-10 14:39:00+00:00,149.63999938964844
2025-11-10 14:40:00+00:00,149.5
2025-11-10 14:41:00+00:00,149.4550018310547
2025-11-10 14:42:00+00:00,149.6199951171875
2025-11-10 14:43:00+00:00,148.70010375976562
2025-11-10 14:44:00+00:00,149.27000427246094
2025-11-10 14:45:00+00:00,148.91900634765625
2025-11-10 14:46:00+00:00,148.99000549316406
2025-11-10 14:47:00+00:00,148.5
2025-11-10 14:48:00+00:00,148.3000030517578
2025-11-10 14:49:00+00:00,147.8350067138672
2025-11-10 14:50:00+00:00,147.44000244140625
2025-11-10 14:51:00+00:00,147.3249969482422
2025-11-10 14:52:00+00:00,146.93499755859375
2025-11-10 14:53:00+00:00,146.88499450683594
2025-11-10 14:54:00+00:00,147.1425018310547
2025-11-10 14:55:00+00:00,146.8699951171875
2025-11-10 14:56:00+00:00,146.72000122070312
2025-11-10 14:57:00+00:00,146.63999938964844
2025-11-10 14:58:00+00:00,147.0050048828125
2025-11-10 14:59:00+00:00,146.94000244140625
2025-11-10 15:00:00+00:00,148.01499938964844
2025-11-10 15:01:00+00:00,147.84500122070312
2025-11-10 15:02:00+00:00,147.20509338378906
2025-11-10 15:03:00+00:00,147.42999267578125
2025-11-10 15:04:00+00:00,147.22000122070312
2025-11-10 15:05:00+00:00,146.72500610351562
2025-11-10 15:06:00+00:00,146.7532958984375
2025-11-10 15:07:00+00:00,146.5449981689453
2025-11-10 15:08:00+00:00,146.25
2025-11-10 15:09:00+00:00,146.0
2025-11-10 15:10:00+00:00,146.02999877929688
2025-11-10 15:11:00+00:00,145.52000427246094
2025-11-10 15:12:00+00:00,144.99000549316406
2025-11-10 15:13:00+00:00,144.77999877929688
2025-11-10 15:14:00+00:00,145.0
2025-11-10 15:15:00+00:00,145.61000061035156
2025-11-10 15:16:00+00:00,145.88499450683594
2025-11-10 15:17:00+00:00,145.7050018310547
2025-11-10 15:18:00+00:00,145.7899932861328
2025-11-10 15:19:00+00:00,145.75999450683594
2025-11-10 15:20:00+00:00,146.07000732421875
2025-11-10 15:21:00+00:00,146.0
2025-11-10 15:22:00+00:00,145.7050018310547
2025-11-10 15:23:00+00:00,145.7949981689453
2025-11-10 15:24:00+00:00,145.89999389648438
2025-11-10 15:25:00+00:00,145.9199981689453
2025-11-10 15:26:00+00:00,145.5500030517578
2025-11-10 15:27:00+00:00,145.36000061035156
2025-11-10 15:28:00+00:00,145.44000244140625
2025-11-10 15:29:00+00:00,145.10000610351562
2025-11-10 15:30:00+00:00,145.22999572753906
2025-11-10 15:31:00+00:00,145.5
2025-11-10 15:32:00+00:00,145.47999572753906
2025-11-10 15:33:00+00:00,145.2949981689453
2025-11-10 15:34:00+00:00,145.3699951171875
2025-11-10 15:35:00+00:00,145.36000061035156
2025-11-10 15:36:00+00:00,145.4281005859375
2025-11-10 15:37:00+00:00,145.56500244140625
2025-11-10 15:38:00+00:00,145.4600067138672
2025-11-10 15:39:00+00:00,145.5500030517578
2025-11-10 15:40:00+00:00,145.39999389648438
2025-11-10 15:41:00+00:00,145.26499938964844
2025-11-10 15:42:00+00:00,145.25999450683594
2025-11-10 15:43:00+00:00,145.27999877929688
2025-11-10 15:44:00+00:00,145.38999938964844
2025-11-10 15:45:00+00:00,145.22000122070312
2025-11-10 15:46:00+00:00,145.10000610351562
2025-11-10 15:47:00+00:00,144.9499969482422
2025-11-10 15:48:00+00:00,144.72999572753906
2025-11-10 15:49:00+00:00,144.8000030517578
2025-11-10 15:50:00+00:00,144.22999572753906
2025-11-10 15:51:00+00:00,143.7830047607422
2025-11-10 15:52:00+00:00,143.42999267578125
2025-11-10 15:53:00+00:00,143.34500122070312
2025-11-10 15:54:00+00:00,143.25
2025-11-10 15:55:00+00:00,143.14500427246094
2025-11-10 15:56:00+00:00,143.13499450683594
2025-11-10 15:57:00+00:00,143.10000610351562
2025-11-10 15:58:00+00:00,143.07000732421875
2025-11-10 15:59:00+00:00,142.8800048828125
2025-11-10 16:00:00+00:00,142.25999450683594
2025-11-10 16:01:00+00:00,141.91250610351562
2025-11-10 16:02:00+00:00,141.86000061035156
2025-11-10 16:03:00+00:00,141.63999938964844
2025-11-10 16:04:00+00:00,141.72999572753906
2025-11-10 16:05:00+00:00,141.6999969482422
2025-11-10 16:06:00+00:00,141.6699981689453
2025-11-10 16:07:00+00:00,141.61000061035156
2025-11-10 16:08:00+00:00,141.86830139160156
2025-11-10 16:09:00+00:00,142.0
2025-11-10 16:10:00+00:00,142.07000732421875
2025-11-10 16:11:00+00:00,142.0500030517578
2025-11-10 16:12:00+00:00,142.15499877929688
2025-11-10 16:13:00+00:00,141.97500610351562
2025-11-10 16:14:00+00:00,142.0500030517578
2025-11-10 16:15:00+00:00,142.42999267578125
2025-11-10 16:16:00+00:00,142.5699005126953
2025-11-10 16:17:00+00:00,142.64999389648438
2025-11-10 16:18:00+00:00,142.625
2025-11-10 16:19:00+00:00,142.69500732421875
2025-11-10 16:20:00+00:00,142.6300048828125
2025-11-10 16:21:00+00:00,142.19000244140625
2025-11-10 16:22:00+00:00,141.63999938964844
2025-11-10 16:23:00+00:00,141.9199981689453
2025-11-10 16:24:00+00:00,141.90499877929688
2025-11-10 16:25:00+00:00,142.0
2025-11-10 16:26:00+00:00,141.88999938964844
2025-11-10 16:27:00+00:00,141.80999755859375
2025-11-10 16:28:00+00:00,141.72500610351562
2025-11-10 16:29:00+00:00,141.61000061035156
2025-11-10 16:30:00+00:00,141.85000610351562
2025-11-10 16:31:00+00:00,141.74000549316406
2025-11-10 16:32:00+00:00,141.5850067138672
2025-11-10 16:33:00+00:00,141.5399932861328
2025-11-10 16:34:00+00:00,141.35000610351562
2025-11-10 16:35:00+00:00,141.39500427246094
2025-11-10 16:36:00+00:00,141.35000610351562
2025-11-10 16:37:00+00:00,141.51499938964844
2025-11-10 16:38:00+00:00,141.8300018310547
2025-11-10 16:39:00+00:00,141.60499572753906
2025-11-10 16:40:00+00:00,141.50999450683594
2025-11-10 16:41:00+00:00,141.5
2025-11-10 16:42:00+00:00,141.8592071533203
2025-11-10 16:43:00+00:00,141.58999633789062
2025-11-10 16:44:00+00:00,141.81500244140625
2025-11-10 16:45:00+00:00,141.8300018310547
2025-11-10 16:46:00+00:00,141.75999450683594
2025-11-10 16:47:00+00:00,141.5800018310547
2025-11-10 16:48:00+00:00,141.5399932861328
2025-11-10 16:49:00+00:00,141.38999938964844
2025-11-10 16:50:00+00:00,141.18499755859375
2025-11-10 16:51:00+00:00,141.1999969482422
2025-11-10 16:52:00+00:00,141.27999877929688
2025-11-10 16:53:00+00:00,141.4705047607422
2025-11-10 16:54:00+00:00,141.2449951171875
2025-11-10 16:55:00+00:00,141.3249969482422
2025-11-10 16:56:00+00:00,141.47000122070312
2025-11-10 16:57:00+00:00,141.66000366210938
2025-11-10 16:58:00+00:00,141.71434020996094
2025-11-10 16:59:00+00:00,141.74130249023438
2025-11-10 17:00:00+00:00,141.69500732421875
2025-11-10 17:01:00+00:00,141.8592987060547
2025-11-10 17:02:00+00:00,141.91000366210938
2025-11-10 17:03:00+00:00,141.91000366210938
2025-11-10 17:04:00+00:00,142.05499267578125
2025-11-10 17:05:00+00:00,141.86500549316406
2025-11-10 17:06:00+00:00,141.85000610351562
2025-11-10 17:07:00+00:00,141.8800048828125
2025-11-10 17:08:00+00:00,141.74000549316406
2025-11-10 17:09:00+00:00,141.94000244140625
2025-11-10 17:10:00+00:00,141.89999389648438
2025-11-10 17:11:00+00:00,141.8000030517578
2025-11-10 17:12:00+00:00,141.76499938964844
2025-11-10 17:13:00+00:00,141.69500732421875
2025-11-10 17:14:00+00:00,141.73590087890625
2025-11-10 17:15:00+00:00,141.82000732421875
2025-11-10 17:16:00+00:00,141.9600067138672
2025-11-10 17:17:00+00:00,141.9499969482422
2025-11-10 17:18:00+00:00,142.10000610351562
2025-11-10 17:19:00+00:00,142.00999450683594
2025-11-10 17:20:00+00:00,141.9300994873047
2025-11-10 17:21:00+00:00,141.97000122070312
2025-11-10 17:22:00+00:00,142.08599853515625
2025-11-10 17:23:00+00:00,141.97000122070312
2025-11-10 17:24:00+00:00,141.99000549316406
2025-11-10 17:25:00+00:00,141.91000366210938
2025-11-10 17:26:00+00:00,141.6999969482422
2025-11-10 17:27:00+00:00,141.7899932861328
2025-11-10 17:28:00+00:00,141.81500244140625
2025-11-10 17:29:00+00:00,141.80999755859375
2025-11-10 17:30:00+00:00,141.82000732421875
2025-11-10 17:31:00+00:00,142.07000732421875
2025-11-10 17:32:00+00:00,142.0399932861328
2025-11-10 17:33:00+00:00,141.94509887695312
2025-11-10 17:34:00+00:00,142.19000244140625
2025-11-10 17:35:00+00:00,142.125
2025-11-10 17:36:00+00:00,142.17999267578125
2025-11-10 17:37:00+00:00,142.22000122070312
2025-11-10 17:38:00+00:00,142.27859497070312
2025-11-10 17:39:00+00:00,142.25
2025-11-10 17:40:00+00:00,142.389892578125
2025-11-10 17:41:00+00:00,142.47999572753906
2025-11-10 17:42:00+00:00,142.49000549316406
2025-11-10 17:43:00+00:00,142.52000427246094
2025-11-10 17:44:00+00:00,142.36000061035156
2025-11-10 17:45:00+00:00,142.33999633789062
2025-11-10 17:46:00+00:00,142.35000610351562
2025-11-10 17:47:00+00:00,142.3007049560547
2025-11-10 17:48:00+00:00,142.30999755859375
2025-11-10 17:49:00+00:00,142.33999633789062
2025-11-10 17:50:00+00:00,142.4600067138672
2025-11-10 17:51:00+00:00,142.4600067138672
2025-11-10 17:52:00+00:00,142.47999572753906
2025-11-10 17:53:00+00:00,142.4499969482422
2025-11-10 17:54:00+00:00,142.47000122070312
2025-11-10 17:55:00+00:00,142.4600067138672
2025-11-10 17:56:00+00:00,142.45010375976562
2025-11-10 17:57:00+00:00,142.21499633789062
2025-11-10 17:58:00+00:00,142.47000122070312
2025-11-10 17:59:00+00:00,142.4499969482422
2025-11-10 18:00:00+00:00,142.38499450683594
2025-11-10 18:01:00+00:00,142.4250030517578
2025-11-10 18:02:00+00:00,142.4149932861328
2025-11-10 18:03:00+00:00,142.72000122070312
2025-11-10 18:04:00+00:00,142.6199951171875
2025-11-10 18:05:00+00:00,142.60499572753906
2025-11-10 18:06:00+00:00,142.61500549316406
2025-11-10 18:07:00+00:00,142.67579650878906
2025-11-10 18:08:00+00:00,142.69000244140625
2025-11-10 18:09:00+00:00,142.66000366210938
2025-11-10 18:10:00+00:00,142.77999877929688
2025-11-10 18:11:00+00:00,142.7899932861328
2025-11-10 18:12:00+00:00,142.6300048828125
2025-11-10 18:13:00+00:00,142.6199951171875
2025-11-10 18:14:00+00:00,142.61000061035156
2025-11-10 18:15:00+00:00,142.71499633789062
2025-11-10 18:16:00+00:00,142.5
2025-11-10 18:17:00+00:00,142.72999572753906
2025-11-10 18:18:00+00:00,142.75999450683594
2025-11-10 18:19:00+00:00,142.61399841308594
2025-11-10 18:20:00+00:00,142.27000427246094
2025-11-10 18:21:00+00:00,142.0850067138672
2025-11-10 18:22:00+00:00,142.46499633789062
2025-11-10 18:23:00+00:00,142.25
2025-11-10 18:24:00+00:00,142.33999633789062
2025-11-10 18:25:00+00:00,142.35000610351562
2025-11-10 18:26:00+00:00,142.35000610351562
2025-11-10 18:27:00+00:00,142.17999267578125
2025-11-10 18:28:00+00:00,141.82000732421875
2025-11-10 18:29:00+00:00,141.3300018310547
2025-11-10 18:30:00+00:00,141.27999877929688
2025-11-10 18:31:00+00:00,141.1699981689453
2025-11-10 18:32:00+00:00,141.25
2025-11-10 18:33:00+00:00,141.24000549316406
2025-11-10 18:34:00+00:00,141.48989868164062
2025-11-10 18:35:00+00:00,141.49000549316406
2025-11-10 18:36:00+00:00,141.6199951171875
2025-11-10 18:37:00+00:00,141.6699981689453
2025-11-10 18:38:00+00:00,141.73500061035156
2025-11-10 18:39:00+00:00,141.74000549316406
2025-11-10 18:40:00+00:00,141.77999877929688
2025-11-10 18:41:00+00:00,141.8800048828125
2025-11-10 18:42:00+00:00,141.7899932861328
2025-11-10 18:43:00+00:00,141.8300018310547
2025-11-10 18:44:00+00:00,141.8800048828125
