timestamp,action,price,qty,order_id
2025-12-04 14:01:00+00:00,SELL,283.76,20,a11f1e20-7336-49eb-8c70-e9faac5d79a1
2025-12-04 16:47:00+00:00,BUY,280.59,20,57354a8c-8a0a-4724-94fe-f5a08692c7f5
2025-12-04 17:13:00+00:00,SELL,280.05,20,1bb3ac26-6c52-4dc1-bd29-35514b2fda09
2025-12-04 17:54:00+00:00,BUY,280.44,20,6aa1f369-cc3a-426b-85f6-a9d6d09dad5a
2025-12-04 18:13:00+00:00,SELL,279.8,20,ea9b9b1f-6685-4b8a-aa3e-8e72f0470bbf
2025-12-04 19:43:00+00:00,BUY,279.8,20,28c2ecc2-a9c4-4392-b46b-56f77df044f3
2025-12-04 20:36:00+00:00,SELL,280.01,20,fec21665-7c48-411e-8f09-ed760291605e
