Datetime,Open,High,Low,Close,Volume,Minute Returns,Rolling 5 Minute Returns,20 Minute Moving Average,50 Minute Moving Average
2025-12-01 18:10:00+00:00,279.79,279.905,279.79,279.905,2877,0.000661375661375363,-0.00023216773225731568,279.77925,279.692
2025-12-01 18:11:00+00:00,279.91,279.94,279.91,279.92,1101,5.358961076096236e-05,0.0007507775910764458,279.78175,279.7054
2025-12-01 18:12:00+00:00,279.825,279.895,279.78,279.895,1656,-8.931123178057554e-05,0.0005898545025559976,279.78325,279.7163
2025-12-01 18:13:00+00:00,279.89,279.98,279.89,279.98,1322,0.00030368531056312875,0.0002858163629868571,279.79075,279.7293
2025-12-01 18:14:00+00:00,279.97,280.065,279.97,280.03,3151,0.00017858418458449599,0.0011082511082509683,279.80525,279.7425
2025-12-01 18:15:00+00:00,280.04,280.09,280.02,280.04,1307,3.571045959382957e-05,0.000482306496847551,279.824,279.7545
2025-12-01 18:16:00+00:00,280.05,280.05,280.05,280.05,328,3.570918440209958e-05,0.000464418405258904,279.84900000000005,279.76289999999995
2025-12-01 18:17:00+00:00,279.995,280.02,279.98,280.02,1100,-0.00010712372790588898,0.0004465960449455686,279.869,279.7677
2025-12-01 18:18:00+00:00,280.05,280.095,280.01,280.08,3929,0.00021427040925647844,0.00035716836916899197,279.89199999999994,279.7731
2025-12-01 18:19:00+00:00,280.12,280.21,280.11,280.17,3512,0.0003213367609256057,0.0004999464343105053,279.92449999999997,279.7811
2025-12-01 18:20:00+00:00,280.16,280.195,280.125,280.15,1705,-7.138523039595945e-05,0.0003928010284242056,279.9545,279.7893
2025-12-01 18:21:00+00:00,280.19,280.34,280.19,280.3,2247,0.0005354274495807942,0.0008926977325478536,279.9805,279.80330000000004
2025-12-01 18:22:00+00:00,280.28,280.35,280.28,280.29,2016,-3.5676061362788225e-05,0.000964216841654375,280.004,279.8155
2025-12-01 18:23:00+00:00,280.31,280.37,280.26,280.26,1796,-0.00010703200256889644,0.0006426735218507673,280.01599999999996,279.8291
2025-12-01 18:24:00+00:00,280.29,280.41,280.29,280.36,3221,0.00035681153214883743,0.0006781596887606156,280.024,279.8437
2025-12-01 18:25:00+00:00,280.37,280.37,280.335,280.335,1163,-8.917106577266409e-05,0.0006603605211494834,280.04225,279.85699999999997
2025-12-01 18:26:00+00:00,280.43,280.56,280.43,280.55,2771,0.0007669395544618318,0.0008919015340707048,280.08425,279.875
2025-12-01 18:27:00+00:00,280.535,280.565,280.535,280.55,1968,0.0,0.0009276106889295477,280.12525,279.89279999999997
2025-12-01 18:28:00+00:00,280.55,280.62,280.55,280.62,3619,0.00024950989128491585,0.0012845215157355483,280.16125,279.91380000000004
2025-12-01 18:29:00+00:00,280.605,280.63,280.5,280.59,5620,-0.00010690613641228808,0.0008203738051075771,280.20475,279.935
2025-12-01 18:30:00+00:00,280.59,280.69,280.59,280.675,5156,0.00030293310524265316,0.0012128346442650262,280.24325,279.95689999999996
2025-12-01 18:31:00+00:00,280.7,280.78,280.68,280.68,2259,1.7814197915688723e-05,0.0004633755123863992,280.28125,279.97970000000004
2025-12-01 18:32:00+00:00,280.56,280.6,280.48,280.48,3505,-0.0007125552230297094,-0.00024950989128491585,280.3105,279.9973
2025-12-01 18:33:00+00:00,280.505,280.52,280.475,280.49,3556,3.56531660010706e-05,-0.0004632599244530633,280.33599999999996,280.01329999999996
2025-12-01 18:34:00+00:00,280.46,280.54,280.46,280.51,1430,7.130378979636198e-05,-0.0002851135108165037,280.36,280.0271
2025-12-01 18:35:00+00:00,280.52,280.645,280.52,280.615,1804,0.0003743182061246575,-0.0002137703749889308,280.38874999999996,280.043
2025-12-01 18:36:00+00:00,280.61,280.72,280.605,280.72,9136,0.00037417814443285735,0.0001425110446060529,280.42224999999996,280.06120000000004
2025-12-01 18:37:00+00:00,280.72,280.72,280.63,280.69,2297,-0.00010686805357662532,0.0007487164860238149,280.45575,280.07919999999996
2025-12-01 18:38:00+00:00,280.66,280.75,280.66,280.73,1325,0.00014250596743736743,0.000855645477557232,280.48825,280.0972
2025-12-01 18:39:00+00:00,280.72,280.77,280.72,280.72,798,-3.562141559498855e-05,0.000748636412249315,280.51575,280.1166
2025-12-01 18:40:00+00:00,280.74,280.78,280.69,280.705,4182,-5.343402678836817e-05,0.00032072412379946513,280.5435,280.1358
2025-12-01 18:41:00+00:00,280.69,280.83,280.69,280.8,6380,0.0003384335868616972,0.0002849814762038161,280.56850000000003,280.1544
2025-12-01 18:42:00+00:00,280.805,280.9,280.805,280.85,6455,0.00017806267806275144,0.0005700238697496918,280.5965,280.1741
2025-12-01 18:43:00+00:00,280.89,280.9,280.875,280.88,2541,0.00010681858643390996,0.0005343212339257164,280.6275,280.1951
2025-12-01 18:44:00+00:00,280.9,280.9,280.835,280.835,1793,-0.000160210766163571,0.00040966087204297175,280.65125,280.217
2025-12-01 18:45:00+00:00,280.82,280.87,280.69,280.85,3066,5.3412145922138166e-05,0.0005165565273150818,280.677,280.2407
2025-12-01 18:46:00+00:00,280.88,280.9,280.84,280.84,3689,-3.560619547815502e-05,0.00014245014244984588,280.6915,280.2665
2025-12-01 18:47:00+00:00,280.84,280.84,280.81,280.82,2196,-7.12149266485218e-05,-0.00010681858643424302,280.70500000000004,280.2905
2025-12-01 18:48:00+00:00,280.765,280.83,280.765,280.83,2096,3.5609999287755656e-05,-0.00017801196240396777,280.7155,280.3147
2025-12-01 18:49:00+00:00,280.81,280.88,280.75,280.87,5851,0.00014243492504362187,0.000124628340484767,280.72950000000003,280.3417
2025-12-01 18:50:00+00:00,280.93,280.97,280.85,280.96,6577,0.0003204329405062101,0.00039166815025781787,280.74375,280.36990000000003
2025-12-01 18:51:00+00:00,280.97,281.005,280.89,280.96,9906,0.0,0.00042728955989179696,280.75775,280.39349999999996
2025-12-01 18:52:00+00:00,280.99,281.04,280.965,280.98,4832,7.118451025078798e-05,0.0005697599886047566,280.78274999999996,280.4167
2025-12-01 18:53:00+00:00,280.98,280.98,280.91,280.91,1410,-0.00024912805181864783,0.00028486985008724375,280.80375000000004,280.4345
2025-12-01 18:54:00+00:00,280.91,280.96,280.91,280.95,1117,0.0001423943611831291,0.0002848292804500385,280.82575,280.44949999999994
2025-12-01 18:55:00+00:00,280.97,281.02,280.97,280.97,3554,7.118704395803199e-05,3.559225512539399e-05,280.84350000000006,280.4695
2025-12-01 18:56:00+00:00,280.945,280.975,280.94,280.94,3123,-0.00010677296508532219,-7.118451025056594e-05,280.85450000000003,280.49410000000006
2025-12-01 18:57:00+00:00,280.97,280.97,280.91,280.97,2226,0.00010678436676880843,-3.5589721688600306e-05,280.8685,280.5189
2025-12-01 18:58:00+00:00,280.96,281.0,280.93,280.99,3204,7.11819767234001e-05,0.00028478872236648023,280.8815,280.5407
2025-12-01 18:59:00+00:00,280.96,280.96,280.885,280.89,490,-0.0003558845510517328,-0.000213561131874207,280.89,280.5641
2025-12-01 19:00:00+00:00,280.91,281.055,280.91,280.96,7880,0.00024920787496873764,-3.5590988362033116e-05,280.90275,280.5852
2025-12-01 19:01:00+00:00,280.92,280.92,280.8,280.8,3095,-0.0005694760820044165,-0.0004983270449204769,280.90274999999997,280.6028
2025-12-01 19:02:00+00:00,280.76,280.84,280.74,280.82,1825,7.122507122492294e-05,-0.0005338648254263889,280.90125,280.62129999999996
2025-12-01 19:03:00+00:00,280.89,281.01,280.89,280.93,3917,0.0003917099921657563,-0.00021353073063135053,280.90375,280.64029999999997
2025-12-01 19:04:00+00:00,280.94,281.015,280.93,280.975,2693,0.00016018225180647327,0.00030260956246208615,280.91075,280.6592
2025-12-01 19:05:00+00:00,280.87,280.87,280.815,280.85,2534,-0.00044487943767235194,-0.00039151480637811265,280.91075,280.6754
2025-12-01 19:06:00+00:00,280.79,280.935,280.79,280.9,2208,0.00017803097738999796,0.00035612535612483676,280.91375,280.6924
2025-12-01 19:07:00+00:00,280.94,281.035,280.94,281.005,2876,0.00037379850480601107,0.0006587849868242568,280.923,280.71209999999996
2025-12-01 19:08:00+00:00,280.965,281.04,280.95,280.95,1484,-0.00019572605469653226,7.119211191386476e-05,280.929,280.72950000000003
2025-12-01 19:09:00+00:00,280.91,280.91,280.86,280.88,2459,-0.00024915465385300095,-0.00033810837263104077,280.9295,280.7437
2025-12-01 19:10:00+00:00,280.895,280.92,280.8,280.92,5288,0.00014240956992317422,0.00024924336834608596,280.9275,280.7591
2025-12-01 19:11:00+00:00,280.935,281.0,280.835,280.835,4858,-0.00030257724619120463,-0.00023139907440372642,280.92125,280.7698
2025-12-01 19:12:00+00:00,280.835,280.9,280.83,280.9,3721,0.00023145263232859925,-0.00037365883169337977,280.91725,280.782
2025-12-01 19:13:00+00:00,280.99,281.04,280.925,281.04,2799,0.0004983980064081628,0.000320341697811255,280.92375,280.79760000000005
2025-12-01 19:14:00+00:00,281.01,281.05,281.0,281.02,2298,-7.116424708242253e-05,0.0004984334947306657,280.92725,280.8108
2025-12-01 19:15:00+00:00,281.04,281.07,280.99,281.05,4002,0.00010675396768933254,0.00046276520005728017,280.93125,280.8251
2025-12-01 19:16:00+00:00,281.04,281.08,280.97,281.04,7137,-3.558085749866269e-05,0.0007299659942672232,280.93625000000003,280.8349
2025-12-01 19:17:00+00:00,281.065,281.075,280.98,281.02,10563,-7.116424708242253e-05,0.000427198291207187,280.93874999999997,280.8443
2025-12-01 19:18:00+00:00,281.05,281.2,281.03,281.06,12131,0.00014233862358548066,7.116424708208946e-05,280.94225,280.8531
2025-12-01 19:19:00+00:00,281.09,281.2,281.055,281.2,4412,0.0004981142816480322,0.000640523806134663,280.95775,280.8653
2025-12-01 19:20:00+00:00,281.17,281.18,281.1,281.14,4037,-0.00021337126600284861,0.00032022771748785317,280.96674999999993,280.8746
2025-12-01 19:21:00+00:00,281.14,281.19,281.05,281.125,6464,-5.335420075402997e-05,0.00030244805009949083,280.983,280.88349999999997
2025-12-01 19:22:00+00:00,281.135,281.135,281.07,281.08,2518,-0.0001600711427302004,0.000213507935378221,280.996,280.89549999999997
2025-12-01 19:23:00+00:00,281.09,281.1,280.97,280.97,3292,-0.00039134765902926194,-0.00032021632391654453,280.998,280.9051
2025-12-01 19:24:00+00:00,280.95,281.06,280.94,281.05,8274,0.00028472790689382244,-0.0005334281650072326,281.00175,280.9159
2025-12-01 19:25:00+00:00,281.035,281.055,281.01,281.04,1603,-3.558085749866269e-05,-0.0003556946716939402,281.01124999999996,280.92440000000005
2025-12-01 19:26:00+00:00,281.01,281.04,280.99,280.99,2117,-0.00017791061770566774,-0.00048021342819037915,281.01574999999997,280.9298
2025-12-01 19:27:00+00:00,280.98,281.07,280.97,281.07,3356,0.0002847076408412086,-3.557705991186211e-05,281.019,280.9374
2025-12-01 19:28:00+00:00,281.02,281.03,280.97,280.97,4838,-0.0003557832568398256,-3.3306690738754696e-16,281.02,280.94219999999996
2025-12-01 19:29:00+00:00,280.98,280.98,280.84,280.88,4515,-0.00032031889525585555,-0.0006048745774772657,281.02,280.9454
2025-12-01 19:30:00+00:00,280.88,281.055,280.88,281.0,6368,0.0004272287097693006,-0.000142328494164623,281.024,280.9513
2025-12-01 19:31:00+00:00,281.02,281.02,280.88,280.985,2384,-5.338078291805548e-05,-1.779422755254778e-05,281.0315,280.955
2025-12-01 19:32:00+00:00,280.98,281.02,280.87,280.87,2993,-0.00040927451643324453,-0.0007115665136797622,281.03000000000003,280.9554
2025-12-01 19:33:00+00:00,280.87,281.0,280.715,280.97,5243,0.00035603660056260367,2.220446049250313e-16,281.02650000000006,280.9572
2025-12-01 19:34:00+00:00,280.99,281.03,280.96,281.01,2096,0.0001423639534468002,0.00046283110225009416,281.02599999999995,280.9607
2025-12-01 19:35:00+00:00,281.04,281.09,280.93,280.96,2965,-0.00017792961104590166,-0.00014234875444829598,281.02149999999995,280.9629
2025-12-01 19:36:00+00:00,280.97,281.14,280.97,281.14,1472,0.0006406605922550934,0.0005516308699751171,281.0265,280.9689
2025-12-01 19:37:00+00:00,281.2,281.38,281.2,281.38,6379,0.0008536672120651456,0.0018157866628689678,281.0445,280.9801
2025-12-01 19:38:00+00:00,281.41,281.46,281.295,281.34,7412,-0.00014215651432236687,0.001316866569384345,281.0585,280.9903
2025-12-01 19:39:00+00:00,281.405,281.65,281.4,281.62,5661,0.000995237079690181,0.0021707412547595784,281.0795,281.0053
2025-12-01 19:40:00+00:00,281.64,281.64,281.49,281.58,5982,-0.0001420353668064589,0.002206719817767544,281.10150000000004,281.0177
2025-12-01 19:41:00+00:00,281.53,281.53,281.34,281.42,2663,-0.000568222174870292,0.0009959450807426329,281.11625000000004,281.0269
2025-12-01 19:42:00+00:00,281.43,281.52,281.405,281.49,2262,0.000248738540260085,0.0003909304143858705,281.13675,281.0371
2025-12-01 19:43:00+00:00,281.51,281.54,281.51,281.53,1892,0.00014210096273381545,0.0006753394469323215,281.16475,281.0495
2025-12-01 19:44:00+00:00,281.51,281.54,281.51,281.53,2846,0.0,-0.000319579575314588,281.18874999999997,281.0611
2025-12-01 19:45:00+00:00,281.53,281.62,281.53,281.56,3475,0.00010656057968971844,-7.102777185885589e-05,281.21475,281.0729
2025-12-01 19:46:00+00:00,281.6,281.61,281.49,281.57,8588,3.5516408580793524e-05,0.0005330111577002139,281.24375,281.0855
2025-12-01 19:47:00+00:00,281.57,281.65,281.535,281.605,2666,0.00012430301523602694,0.0004085402678604133,281.27049999999997,281.0982
2025-12-01 19:48:00+00:00,281.56,281.59,281.56,281.57,902,-0.00012428756591686962,0.00014208077291932852,281.3005,281.1098
2025-12-01 19:49:00+00:00,281.53,281.53,281.49,281.505,2321,-0.00023084845686682787,-8.880048307469135e-05,281.33175,281.12210000000005
2025-12-01 19:50:00+00:00,281.51,281.59,281.51,281.59,4481,0.0003019484556223695,0.00010654922574215853,281.36125000000004,281.13469999999995
2025-12-01 19:51:00+00:00,281.59,281.59,281.495,281.5,3070,-0.00031961362264276705,-0.0002486060304720539,281.387,281.14869999999996
2025-12-01 19:52:00+00:00,281.495,281.57,281.485,281.57,4251,0.0002486678507993556,-0.00012428756591686962,281.42199999999997,281.1637
2025-12-01 19:53:00+00:00,281.585,281.62,281.56,281.62,1506,0.0001775757360513719,0.0001775757360513719,281.45449999999994,281.1775
2025-12-01 19:54:00+00:00,281.64,281.69,281.6,281.6,3040,-7.101768340311843e-05,0.0003374718033428703,281.48400000000004,281.19
2025-12-01 19:55:00+00:00,281.635,281.635,281.53,281.53,2685,-0.00024857954545476346,-0.0002130757484286594,281.5125,281.2036
2025-12-01 19:56:00+00:00,281.54,281.59,281.5,281.54,2293,3.5520193230054176e-05,0.0001420959147424572,281.53249999999997,281.2164
2025-12-01 19:57:00+00:00,281.54,281.59,281.54,281.57,2448,0.00010655679477156177,0.0,281.54200000000003,281.2277
2025-12-01 19:58:00+00:00,281.56,281.72,281.54,281.7,5140,0.00046169691373365573,0.0002840707336124737,281.56,281.2427
2025-12-01 19:59:00+00:00,281.68,281.68,281.49,281.49,6789,-0.0007454739084131745,-0.0003906250000000888,281.5535,281.2549
2025-12-01 20:00:00+00:00,281.5,281.67,281.46,281.67,4121,0.0006394543323031687,0.0004972827052180939,281.558,281.2699
2025-12-01 20:01:00+00:00,281.57,281.57,281.57,281.57,235,-0.00035502538431508857,0.00010655679477133972,281.5655,281.2846
2025-12-01 20:02:00+00:00,281.61,281.61,281.54,281.57,2428,0.0,0.0,281.5695,281.298
2025-12-01 20:03:00+00:00,281.555,281.63,281.555,281.625,2833,0.00019533330965648688,-0.00026624068157621306,281.57425,281.30969999999996
2025-12-01 20:04:00+00:00,281.65,281.68,281.55,281.55,1644,-0.00026631158455392434,0.0002131514441008342,281.57525,281.32030000000003
2025-12-01 20:05:00+00:00,281.54,281.69,281.5,281.53,4198,-7.103534008179313e-05,-0.0004970355380412572,281.57375,281.32989999999995
2025-12-01 20:06:00+00:00,281.55,281.575,281.52,281.54,2943,3.5520193230054176e-05,-0.00010654544163091195,281.57225000000005,281.3399
2025-12-01 20:07:00+00:00,281.54,281.63,281.52,281.61,4679,0.00024863252113371814,0.00014206058884114192,281.5725,281.3517
2025-12-01 20:08:00+00:00,281.62,281.775,281.62,281.74,3157,0.00046163133411458723,0.00040834442964943207,281.581,281.36530000000005
2025-12-01 20:09:00+00:00,281.79,281.87,281.77,281.8,3183,0.00021296230567191543,0.0008879417510210263,281.59575,281.3773
2025-12-01 20:10:00+00:00,281.825,281.88,281.775,281.85,2664,0.00017743080198728833,0.0011366461833555164,281.60875,281.3915
2025-12-01 20:11:00+00:00,281.81,281.86,281.78,281.78,2988,-0.0002483590562357696,0.0008524543581729382,281.62275,281.4046
2025-12-01 20:12:00+00:00,281.78,281.845,281.77,281.835,4422,0.00019518773511251197,0.0007989773090442132,281.636,281.41970000000003
2025-12-01 20:13:00+00:00,281.8,281.82,281.77,281.785,2185,-0.00017740876754113177,0.00015972172925393657,281.64425,281.436
2025-12-01 20:14:00+00:00,281.82,281.93,281.82,281.93,2684,0.0005145767162906267,0.0004613200851666388,281.66075,281.4536
2025-12-01 20:15:00+00:00,281.915,281.93,281.785,281.8,5524,-0.00046110736707694056,-0.00017739932588278773,281.67425000000003,281.4688
2025-12-01 20:16:00+00:00,281.79,281.85,281.79,281.795,3195,-1.7743080198751038e-05,5.323301866688723e-05,281.687,281.4849
2025-12-01 20:17:00+00:00,281.77,281.77,281.6,281.68,6466,-0.0004080980854876959,-0.0005499671793781635,281.6925,281.4971
2025-12-01 20:18:00+00:00,281.72,281.73,281.6,281.635,5357,-0.0001597557512070802,-0.0005323207409907438,281.68925,281.5104
2025-12-01 20:19:00+00:00,281.61,281.78,281.57,281.78,4780,0.0005148507820404991,-0.0005320469620120338,281.70375,281.5284
2025-12-01 20:20:00+00:00,281.765,281.83,281.765,281.82,1666,0.00014195471644562474,7.097232079500415e-05,281.71125,281.5448
2025-12-01 20:21:00+00:00,281.83,281.83,281.735,281.74,1199,-0.0002838691363280521,-0.0001951773452331107,281.71975000000003,281.5599
2025-12-01 20:22:00+00:00,281.765,281.78,281.765,281.78,391,0.0001419748704478696,0.00035501278046012885,281.73024999999996,281.5781
2025-12-01 20:23:00+00:00,281.725,281.78,281.725,281.78,2094,0.0,0.0005148507820407211,281.73799999999994,281.5943
2025-12-01 20:24:00+00:00,281.795,281.84,281.78,281.84,3297,0.00021293207466821507,0.0002129320746684371,281.7525,281.6109
2025-12-01 20:25:00+00:00,281.82,281.85,281.805,281.805,3881,-0.0001241839341469264,-5.32254630613016e-05,281.76625,281.6278
2025-12-01 20:26:00+00:00,281.805,281.89,281.79,281.825,1327,7.097106154962951e-05,0.0003016965997020282,281.78049999999996,281.6415
2025-12-01 20:27:00+00:00,281.81,281.85,281.81,281.845,2856,7.096602501555083e-05,0.0002306764142241402,281.79225,281.6508
2025-12-01 20:28:00+00:00,281.84,281.88,281.82,281.87,8515,8.870123649518113e-05,0.0003193981120024336,281.79875000000004,281.6614
2025-12-01 20:29:00+00:00,281.875,281.92,281.86,281.915,3528,0.0001596480647108045,0.00026610843031527054,281.8045,281.6673
2025-12-01 20:30:00+00:00,281.91,281.95,281.83,281.89,3711,-8.867921181932026e-05,0.0003016270115858699,281.8065,281.6735
2025-12-01 20:31:00+00:00,281.88,281.88,281.795,281.795,2874,-0.00033701089077287083,-0.00010644903752332624,281.80725,281.681
2025-12-01 20:32:00+00:00,281.79,281.84,281.75,281.83,2098,0.000124203765148323,-5.3220741897175294e-05,281.807,281.6878
2025-12-01 20:33:00+00:00,281.84,281.86,281.78,281.805,2566,-8.870595749199683e-05,-0.00023060276013753267,281.808,281.69329999999997
2025-12-01 20:34:00+00:00,281.81,281.91,281.81,281.9,4403,0.0003371125423607957,-5.320752709170318e-05,281.8065,281.7007
2025-12-01 20:35:00+00:00,281.93,281.93,281.74,281.85,7653,-0.00017736786094346702,-0.00014189932243058312,281.80899999999997,281.7065
2025-12-01 20:36:00+00:00,281.83,281.85,281.78,281.8,6651,-0.00017739932588256568,1.7743395021474484e-05,281.80924999999996,281.7111
2025-12-01 20:37:00+00:00,281.82,281.825,281.75,281.82,4909,7.09723207947821e-05,-3.548238299666551e-05,281.81624999999997,281.7154
2025-12-01 20:38:00+00:00,281.77,281.805,281.76,281.77,3826,-0.00017741821020511583,-0.00012419935771190715,281.823,281.7194
2025-12-01 20:39:00+00:00,281.765,281.86,281.765,281.86,7367,0.0003194094474217035,-0.0001418942887547736,281.827,281.7265
2025-12-01 20:40:00+00:00,281.88,281.93,281.84,281.91,3431,0.00017739303200170475,0.0002128791910589456,281.83149999999995,281.73290000000003
2025-12-01 20:41:00+00:00,281.94,282.05,281.93,282.015,8138,0.00037245929551965595,0.0007629524485448513,281.84524999999996,281.74320000000006
2025-12-01 20:42:00+00:00,282.015,282.13,282.0,282.125,3613,0.000390050174636114,0.0010822510822510178,281.8625,281.7543
2025-12-01 20:43:00+00:00,282.15,282.33,282.13,282.31,5134,0.0006557377049181135,0.001916456684529999,281.889,281.7681
2025-12-01 20:44:00+00:00,282.33,282.46,282.32,282.45,6129,0.0004959087527893757,0.0020932377776197164,281.9195,281.7851
2025-12-01 20:45:00+00:00,282.48,282.54,282.35,282.35,10875,-0.00035404496371027605,0.0015607818097973514,281.94674999999995,281.8015
2025-12-01 20:46:00+00:00,282.355,282.43,282.24,282.32,17602,-0.00010625110678241789,0.0010815027569455182,281.9715,281.8171
2025-12-01 20:47:00+00:00,282.29,282.38,282.25,282.38,6464,0.0002125247945594655,0.0009038546743467268,281.99825,281.8333
2025-12-01 20:48:00+00:00,282.4,282.45,282.39,282.41,4551,0.00010623981868418397,0.0003542205377069507,282.02525,281.8475
2025-12-01 20:49:00+00:00,282.44,282.44,282.27,282.31,6897,-0.0003540951099466616,-0.0004956629491944531,282.04499999999996,281.8639
2025-12-01 20:50:00+00:00,282.31,282.49,282.31,282.34,18062,0.00010626616131204081,-3.541703559406528e-05,282.0675,281.8773
2025-12-01 20:51:00+00:00,282.335,282.37,282.28,282.33,12365,-3.541829000497376e-05,3.542079909335527e-05,282.09425,281.8925
2025-12-01 20:52:00+00:00,282.35,282.45,282.205,282.43,11545,0.00035419544504655676,0.0001770663644733439,282.12424999999996,281.9097
2025-12-01 20:53:00+00:00,282.47,282.61,282.355,282.36,12469,-0.00024784902453700575,-0.0001770475549733863,282.152,281.92440000000005
2025-12-01 20:54:00+00:00,282.36,282.78,282.36,282.52,47085,0.0005666525003540368,0.0007438631291842857,282.183,281.94379999999995
2025-12-01 20:55:00+00:00,282.53,283.32,282.52,283.32,22788,0.0028316579357214877,0.0034709924204858744,282.2565,281.9796
2025-12-01 20:56:00+00:00,283.31,283.42,283.23,283.27,57068,-0.0001764788931244432,0.003329437183437811,282.33000000000004,282.01419999999996
2025-12-01 20:57:00+00:00,283.27,283.335,282.875,282.875,51130,-0.0013944293430295795,0.0015756116559855204,282.38275000000004,282.0395
2025-12-01 20:58:00+00:00,282.86,283.13,282.82,283.055,30564,0.0006363234644277682,0.0024613967984132845,282.447,282.06579999999997
2025-12-01 20:59:00+00:00,283.105,283.17,282.86,283.17,48211,0.00040628146473298266,0.0023007220727735422,282.5125,282.0932
2025-12-02 14:30:00+00:00,282.91,284.09,282.815,283.34,15615,0.0006003460818588824,7.059155724964405e-05,282.584,282.123
2025-12-02 14:31:00+00:00,283.36,284.2,283.36,284.2,9213,0.0030352227006424926,0.003283086807639446,282.69325,282.1714
2025-12-02 14:32:00+00:00,284.1,284.1,283.23,283.23,9573,-0.0034130893736804557,0.0012549712770659749,282.74850000000004,282.1993
2025-12-02 14:33:00+00:00,283.16,283.215,282.75,282.75,3864,-0.0016947357271476227,-0.0010775291021180022,282.77049999999997,282.2186
2025-12-02 14:34:00+00:00,282.76,283.65,282.7,283.57,4866,0.0029000884173298047,0.001412579016138782,282.8265,282.2514
2025-12-02 14:35:00+00:00,283.59,283.965,283.56,283.77,7388,0.0007052932256585986,0.0015176113503214683,282.89750000000004,282.2908
2025-12-02 14:36:00+00:00,283.775,284.5,283.775,284.35,5313,0.00204390879937999,0.000527797325827084,282.99899999999997,282.3419
2025-12-02 14:37:00+00:00,284.345,284.625,284.345,284.53,3511,0.0006330226833126673,0.0045899092610246495,283.1065,282.39889999999997
2025-12-02 14:38:00+00:00,284.62,284.65,283.55,283.59,5257,-0.0033036938108459424,0.0029708222811672957,283.16549999999995,282.438
2025-12-02 14:39:00+00:00,283.6,284.11,283.6,283.925,2907,0.0011812828378998663,0.0012518954755442735,283.24625000000003,282.4809
2025-12-02 14:40:00+00:00,283.94,284.14,283.7,283.7,5523,-0.0007924627982742738,-0.00024667864820093754,283.31425,282.51849999999996
2025-12-02 14:41:00+00:00,283.7,284.12,283.7,284.12,3406,0.0014804370814240908,-0.0008088623175664944,283.40375,282.5661
2025-12-02 14:42:00+00:00,284.16,284.43,284.15,284.19,6013,0.0002463747712233566,-0.001194953080518757,283.49175,282.61429999999996
2025-12-02 14:43:00+00:00,284.27,284.42,284.18,284.295,2150,0.0003694711284705221,0.002485983285729354,283.5885,282.6646
2025-12-02 14:44:00+00:00,284.29,284.585,284.19,284.54,5475,0.0008617808966038254,0.0021660649819492672,283.6895,282.7186
2025-12-02 14:45:00+00:00,284.51,284.52,284.0,284.08,10852,-0.0016166444085191634,0.0013394430736690666,283.7275,282.7641
2025-12-02 14:46:00+00:00,284.11,284.12,283.785,283.895,3979,-0.0006512250070402903,-0.0007919189075039634,283.75874999999996,282.80550000000005
2025-12-02 14:47:00+00:00,283.82,284.03,283.73,283.93,4947,0.00012328501734804043,-0.0009148808895458327,283.81149999999997,282.8472
2025-12-02 14:48:00+00:00,283.92,284.235,283.92,284.11,4401,0.0006339590744197654,-0.0006507325137622422,283.86424999999997,282.892
2025-12-02 14:49:00+00:00,284.13,284.46,284.13,284.46,2814,0.0012319172151629143,-0.0002811555493079654,283.92875,282.9429
2025-12-02 14:50:00+00:00,284.245,284.29,284.165,284.25,2988,-0.00073824087745189,0.0005984229794424589,283.97425,282.99010000000004
2025-12-02 14:51:00+00:00,284.325,284.94,284.325,284.935,4118,0.0024098504837291035,0.00366332622976806,284.011,283.0529
2025-12-02 14:52:00+00:00,284.91,285.04,284.55,284.885,13013,-0.00017547861793043573,0.0033635050892824037,284.09375,283.11400000000003
2025-12-02 14:53:00+00:00,284.7,284.75,284.205,284.22,5928,-0.002334275233866201,0.00038717398190835084,284.16724999999997,283.1623
2025-12-02 14:54:00+00:00,284.13,284.24,283.865,283.865,3266,-0.0012490324396594588,-0.0020916824861139105,284.182,283.2016
2025-12-02 14:55:00+00:00,283.91,284.19,283.77,283.85,5884,-5.284201997424187e-05,-0.0014072119613016687,284.186,283.2416
2025-12-02 14:56:00+00:00,283.75,283.75,283.28,283.54,3610,-0.001092126122952286,-0.004895853440258224,284.14549999999997,283.27639999999997
2025-12-02 14:57:00+00:00,283.53,283.53,283.36,283.38,2874,-0.0005642942794668038,-0.005282833424013256,284.088,283.3076
2025-12-02 14:58:00+00:00,283.34,283.34,283.165,283.21,4543,-0.0005999011927447784,-0.0035535852508621346,284.069,283.3364
2025-12-02 14:59:00+00:00,283.38,283.465,283.275,283.35,5534,0.0004943328272308811,-0.0018142426857835625,284.04025,283.3662
2025-12-02 15:00:00+00:00,283.395,283.84,283.295,283.84,5795,0.001729310040585741,-3.522987493398411e-05,284.04725,283.4048
2025-12-02 15:01:00+00:00,283.84,284.195,283.84,284.195,3896,0.0012507046223224627,0.0023100797065671586,284.05100000000004,283.4484
2025-12-02 15:02:00+00:00,284.16,284.26,284.09,284.16,2964,-0.00012315487605329967,0.002752487825534944,284.04949999999997,283.4891
2025-12-02 15:03:00+00:00,284.25,284.35,283.985,284.03,5540,-0.0004574887387389648,0.002895377988065162,284.03625,283.5235
