Datetime,Close,Minute Returns,Rolling 5 Minute Returns,20 Minute Moving Average,50 Minute Moving Average
2025-11-10 14:30:00+00:00,262.0,,,,
2025-11-10 14:31:00+00:00,261.875,-0.0004770992366411875,,,
2025-11-10 14:32:00+00:00,260.3699951171875,-0.005747035352028584,,,
2025-11-10 14:33:00+00:00,260.3699951171875,0.0,,,
2025-11-10 14:34:00+00:00,260.32000732421875,-0.00019198753276561398,,,
2025-11-10 14:35:00+00:00,261.239990234375,0.00353404611352226,-0.002900800632156364,,
2025-11-10 14:36:00+00:00,261.3999938964844,0.0006124776760472184,-0.0018138657890812704,,
2025-11-10 14:37:00+00:00,261.6600036621094,0.0009946816055701468,0.0049545207555166115,,
2025-11-10 14:38:00+00:00,260.7900085449219,-0.0033249067683686073,0.001613140667553914,,
2025-11-10 14:39:00+00:00,260.75,-0.00015341287476888787,0.0016517849711246146,,
2025-11-10 14:40:00+00:00,260.75,0.0,-0.0018756325704017973,,
2025-11-10 14:41:00+00:00,260.8999938964844,0.0005752402549736857,-0.0019127773973782736,,
2025-11-10 14:42:00+00:00,260.489990234375,-0.0015714974001572735,-0.004471502756857149,,
2025-11-10 14:43:00+00:00,260.0199890136719,-0.0018042966652201953,-0.0029526419955515637,,
2025-11-10 14:44:00+00:00,259.3900146484375,-0.0024227920615796927,-0.005215667695349868,,
2025-11-10 14:45:00+00:00,259.0199890136719,-0.001426522278689668,-0.0066347497078739215,,
2025-11-10 14:46:00+00:00,259.2300109863281,0.00081083306912344,-0.006400854538995526,,
2025-11-10 14:47:00+00:00,259.25,7.710918035996883e-05,-0.004760222199936659,,
2025-11-10 14:48:00+00:00,259.25,0.0,-0.0029612685416711138,,
2025-11-10 14:49:00+00:00,259.4100036621094,0.0006171790245299569,7.706161587983651e-05,,
2025-11-10 14:50:00+00:00,259.864990234375,0.0017539283984524534,0.0032623011989183492,-0.000407202742382029,
2025-11-10 14:51:00+00:00,259.6000061035156,-0.0010196992315909537,0.001427285042266968,-0.00043433274212951735,
2025-11-10 14:52:00+00:00,259.489990234375,-0.000423789932796681,0.0009257096793635622,-0.00016817047116792215,
2025-11-10 14:55:00+00:00,260.07501220703125,0.0022545068968857773,0.003182303595105962,-5.54451263236333e-05,
2025-11-10 14:56:00+00:00,260.510009765625,0.0016725849780887536,0.004240415126582242,3.7783499219085084e-05,
2025-11-10 14:57:00+00:00,260.32000732421875,-0.0007293479493444277,0.0017509749560082888,-0.00017538620392424932,
2025-11-10 14:58:00+00:00,260.1499938964844,-0.0006530939726143714,0.002118596995523081,-0.00023866478635732878,
2025-11-10 14:59:00+00:00,259.54998779296875,-0.0023063852300314602,0.00023121338337372954,-0.00040371812813740917,
2025-11-10 15:00:00+00:00,259.6000061035156,0.00019271166595768996,-0.00182641961442076,-0.0002278372064210943,
2025-11-10 15:01:00+00:00,259.760009765625,0.0006163469119702114,-0.002878968069882526,-0.00018934921708413933,
2025-11-10 15:02:00+00:00,259.8599853515625,0.00038487674075660117,-0.0017671402877741382,-0.00017010538004630927,
2025-11-10 15:03:00+00:00,259.8450012207031,-5.7662324728813275e-05,-0.001172372411827327,-0.00020175050903143422,
2025-11-10 15:04:00+00:00,260.489990234375,0.002482206741102777,0.003621662437357065,9.346980315683151e-07,
2025-11-10 15:05:00+00:00,260.1000061035156,-0.0014971175303453155,0.0019260400163496616,1.6293654775312306e-05,
2025-11-10 15:06:00+00:00,260.1099853515625,3.83669658312602e-05,0.0013473035601334615,0.00013935160614585995,
2025-11-10 15:07:00+00:00,260.260009765625,0.0005767729903167762,0.0015393844247366673,0.00023951636959618217,
2025-11-10 15:08:00+00:00,260.2850036621094,9.603433315352738e-05,0.001693326557521635,0.00020377643279768655,
2025-11-10 15:09:00+00:00,260.489990234375,0.000787546609991141,0.0,0.00023929830427924515,
2025-11-10 15:10:00+00:00,261.510009765625,0.003915772465315159,0.00542100587859351,0.0004350869275450031,
2025-11-10 15:11:00+00:00,261.70001220703125,0.0007265589626055391,0.006112902022272104,0.0004405559244487822,
2025-11-10 15:12:00+00:00,261.3900146484375,-0.0011845530918375147,0.004341830632489829,0.0002936318499342838,
2025-11-10 15:13:00+00:00,261.19000244140625,-0.0007651868695147668,0.0034769532111487145,0.00030635746803809314,
2025-11-10 15:14:00+00:00,261.20001220703125,3.832369360012855e-05,0.002725716915330967,0.0003294631493579336,
2025-11-10 15:15:00+00:00,261.56500244140625,0.0013973591780911399,0.0002102889898192295,0.00028660576341820175,
2025-11-10 15:16:00+00:00,261.06500244140625,-0.0019115707198328336,-0.002426479694325079,0.00010739797852212241,
2025-11-10 15:17:00+00:00,261.17999267578125,0.00044046591193636075,-0.0008034812383277412,0.00016588867158616184,
2025-11-10 15:18:00+00:00,261.5199890136719,0.0013017702252280383,0.0012633966429846932,0.0002636318814782823,
2025-11-10 15:19:00+00:00,261.04998779296875,-0.0017971904269181715,-0.0005743660300581155,0.00028909162163394674,
2025-11-10 15:20:00+00:00,260.5799865722656,-0.0018004261355333284,-0.0037658549880398295,0.00018943473155939584,
2025-11-10 15:21:00+00:00,260.2192077636719,-0.0013845223239877802,-0.003239785761494973,8.939126976149625e-05,
2025-11-10 15:22:00+00:00,260.1449890136719,-0.00028521626300315184,-0.003962798419227309,5.58866195735086e-05,-0.0001407522315777854
2025-11-10 15:23:00+00:00,260.3450012207031,0.0007688489706820789,-0.0044929177207455595,9.721218434405321e-05,-0.00011583326743132005
2025-11-10 15:24:00+00:00,260.5799865722656,0.0009025921391256908,-0.0018004261355332174,1.82314542451989e-05,1.715928239176545e-05
2025-11-10 15:25:00+00:00,260.7799987792969,0.0007675654974974577,0.0007675654974974577,0.00013146560563733755,3.2510592341714604e-05
2025-11-10 15:26:00+00:00,261.05999755859375,0.0010736972950669,0.0032310827557566757,0.00018323212209911955,5.782428889836489e-05
2025-11-10 15:27:00+00:00,260.9169921875,-0.0005477873762013141,0.0029675881006014926,0.00012700410377321502,-2.38123808961066e-05
2025-11-10 15:28:00+00:00,261.1600036621094,0.0009313746589365568,0.0031304708659078972,0.0001687711200623665,-1.743444123831983e-05
2025-11-10 15:29:00+00:00,260.9100036621094,-0.0009572675620094229,0.0012664713594658927,8.153041146233831e-05,-5.647342458991122e-05
2025-11-10 15:30:00+00:00,260.70001220703125,-0.0008048424825829459,-0.00030672050249258564,-0.00015450033593256696,-6.0721388741979965e-06
2025-11-10 15:31:00+00:00,260.4100036621094,-0.001112422444735306,-0.002489825720382255,-0.00024644940629960923,-2.5252330273526357e-05
2025-11-10 15:32:00+00:00,260.4150085449219,1.9219241742307602e-05,-0.0019239208545580588,-0.0001862607896206181,-2.4867945438680206e-05
2025-11-10 15:33:00+00:00,260.3299865722656,-0.0003264864538005119,-0.0031781937440835684,-0.00016432576883490535,-4.2902479614164156e-05
2025-11-10 15:34:00+00:00,259.80499267578125,-0.002016647806873495,-0.004235218929202755,-0.0002670743438585865,-5.180548774848859e-05
2025-11-10 15:36:00+00:00,259.6776123046875,-0.0004902922371962104,-0.003921748578714412,-0.00036145691462295405,-2.5525399188008892e-05
2025-11-10 15:37:00+00:00,260.1099853515625,0.001665037825315796,-0.0011520997900533736,-0.00018262648736552256,5.623119854990088e-05
2025-11-10 15:39:00+00:00,259.93499755859375,-0.0006727453878105916,-0.0018432539238434353,-0.00023828705235287017,7.130673636748241e-05
2025-11-10 15:40:00+00:00,259.79998779296875,-0.0005193981837500194,-0.002035872955994389,-0.0003293454728017731,4.470211131001323e-05
2025-11-10 15:41:00+00:00,259.95001220703125,0.000577461205202523,0.0005581860831713747,-0.00021061289119573835,5.470915180686431e-05
2025-11-10 15:42:00+00:00,260.07501220703125,0.00048086168159300335,0.0015303587352670789,-9.654850033942175e-05,6.432638543872437e-05
2025-11-10 15:43:00+00:00,260.07501220703125,0.0,-0.00013445521702659669,-2.732238414003274e-05,5.1982804948125236e-05
2025-11-10 15:44:00+00:00,260.1600036621094,0.00032679592843964933,0.0008656245046994027,3.278225432107318e-06,2.3440155547869157e-05
2025-11-10 15:45:00+00:00,260.17999267578125,7.683353855503228e-05,0.001462682450606323,-3.1322546174245014e-05,4.5370810950788876e-05
2025-11-10 15:46:00+00:00,260.4700012207031,0.001114645833983241,0.002000342332193039,-2.0719861431367505e-05,7.613952628638731e-05
2025-11-10 15:47:00+00:00,260.739990234375,0.0010365455231180487,0.0025568701187423937,-7.270860150337954e-06,5.178029881103274e-05
2025-11-10 15:48:00+00:00,260.8399963378906,0.0003835472396302997,0.0029413980388488525,-4.1778362922167964e-05,2.5999544041863666e-05
2025-11-10 15:49:00+00:00,261.1400146484375,0.0011502005626400358,0.003766954845222381,4.312103401989953e-05,6.359051428155294e-05
2025-11-10 15:50:00+00:00,261.3900146484375,0.0009573408362428815,0.004650711072023306,4.441934288521576e-05,9.579921045869799e-05
2025-11-10 15:51:00+00:00,261.3900146484375,0.0,0.003532128166094717,9.22827209856869e-05,0.0001419269150593272
2025-11-10 15:52:00+00:00,261.69000244140625,0.0011476635531477708,0.0036435232132105977,0.00018990802277222275,0.00016102595280312882
