Datetime,Close,Minute Returns,Rolling 5 Minute Returns,20 Minute Moving Average,50 Minute Moving Average
2025-11-10 14:30:00+00:00,13.229999542236328,,,,
2025-11-10 14:31:00+00:00,13.1850004196167,-0.0034012943444156063,,,
2025-11-10 14:32:00+00:00,13.135000228881836,-0.0037922024378909125,,,
2025-11-10 14:33:00+00:00,13.10990047454834,-0.001910906273020485,,,
2025-11-10 14:34:00+00:00,13.119999885559082,0.0007703651931110223,,,
2025-11-10 14:35:00+00:00,13.111200332641602,-0.0006706976367557571,-0.008979532404023494,,
2025-11-10 14:36:00+00:00,13.150099754333496,0.0029668848545507664,-0.002646997661924888,,
2025-11-10 14:37:00+00:00,13.130000114440918,-0.001528478130818356,-0.0003806710585297912,,
2025-11-10 14:38:00+00:00,13.13010025024414,7.626489135548198e-06,0.0015408031308106196,,
2025-11-10 14:39:00+00:00,13.119999885559082,-0.0007692526707760994,-1.1102230246251565e-16,,
2025-11-10 14:40:00+00:00,13.125,0.00038110628693077686,0.0010525098395488541,,
2025-11-10 14:41:00+00:00,13.119799613952637,-0.00039621988932292407,-0.002304175705653888,,
2025-11-10 14:42:00+00:00,13.108799934387209,-0.0008384030159828137,-0.0016146366998421868,,
2025-11-10 14:43:00+00:00,13.114999771118164,0.00047295227343369106,-0.00115006579067789,,
2025-11-10 14:44:00+00:00,13.104999542236328,-0.0007625031686129269,-0.0011433188607923306,,
2025-11-10 14:45:00+00:00,13.11400032043457,0.0006868201841010446,-0.000838070824032755,,
2025-11-10 14:46:00+00:00,13.088600158691406,-0.00193687365582762,-0.002378043581401146,,
2025-11-10 14:47:00+00:00,13.05500030517578,-0.0025671082551418367,-0.004104085002495261,,
2025-11-10 14:48:00+00:00,13.061400413513184,0.0004902419140402348,-0.004086874459808709,,
2025-11-10 14:49:00+00:00,13.0649995803833,0.0002755575019652845,-0.003052267321651647,,
2025-11-10 14:50:00+00:00,13.069899559020996,0.00037504621470119126,-0.003362876341009069,-0.0006073669283297889,
2025-11-10 14:51:00+00:00,13.0649995803833,-0.00037490560777209136,-0.0018031399860918285,-0.0004560474914976131,
2025-11-10 14:52:00+00:00,13.043999671936035,-0.001607340920147915,-0.000842637532178725,-0.0003468044156104633,
2025-11-10 14:53:00+00:00,13.029999732971191,-0.0010732857495362458,-0.002404082223029236,-0.0003049233894362513,
2025-11-10 14:54:00+00:00,13.033699989318848,0.00028397977156457976,-0.002395682515860975,-0.0003292426605135734,
2025-11-10 14:55:00+00:00,13.045000076293944,0.0008669899556039695,-0.0019051013066024858,-0.0002523582808955871,
2025-11-10 14:56:00+00:00,13.039999961853027,-0.00038329738686648795,-0.001913480239816745,-0.00041986739296644984,
2025-11-10 14:57:00+00:00,13.05500030517578,0.001150333080263355,0.0008433481689982258,-0.0002859268324123643,
2025-11-10 14:58:00+00:00,13.029999732971191,-0.0019150188908595434,0.0,-0.00038205910141211885,
2025-11-10 14:59:00+00:00,13.03909969329834,0.0006983853041933052,0.00041428788325004184,-0.0003086772026636486,
2025-11-10 15:00:00+00:00,13.03499984741211,-0.00031442706802353726,-0.0007665947737329759,-0.0003434538704113643,
2025-11-10 15:01:00+00:00,13.029999732971191,-0.00038359144606436857,-0.0007668887201754959,-0.00034282244824843653,
2025-11-10 15:02:00+00:00,13.005000114440918,-0.0019186200339678106,-0.003829964731217661,-0.0003968332991476864,
2025-11-10 15:03:00+00:00,13.029899597167969,0.0019146084204491043,-7.685019591363584e-06,-0.00032475049179691575,
2025-11-10 15:04:00+00:00,13.024999618530272,-0.0003760565153366757,-0.0010813687370851977,-0.0003054281591331032,
2025-11-10 15:05:00+00:00,13.036299705505373,0.0008675690829982319,9.97206067110401e-05,-0.0002963907141882438,
2025-11-10 15:06:00+00:00,13.047599792480469,0.0008668170593166824,0.0013507336815012927,-0.00015620617843102868,
2025-11-10 15:07:00+00:00,13.05500030517578,0.0005671934158784087,0.003844689757391162,5.089051199835825e-07,
2025-11-10 15:08:00+00:00,13.045000076293944,-0.0007660075563438173,0.0011589098606146209,-6.230356839921903e-05,
2025-11-10 15:09:00+00:00,13.050000190734863,0.00038329738686671,0.0019194297840152696,-5.691657415414775e-05,
2025-11-10 15:10:00+00:00,13.050000190734863,0.0,0.001050948930217288,-7.566888488920731e-05,
2025-11-10 15:11:00+00:00,13.0649995803833,0.0011493785003227064,0.0013335623547299225,5.453205155325769e-07,
2025-11-10 15:12:00+00:00,13.0600004196167,-0.0003826376522895192,0.00038300377817224174,6.178048390845237e-05,
2025-11-10 15:13:00+00:00,13.06999969482422,0.0007656412623464615,0.0019164138278318088,0.00015372683450258772,
2025-11-10 15:14:00+00:00,13.06130027770996,-0.000665601937061,0.00086590703524414,0.00010624774907130874,
2025-11-10 15:15:00+00:00,13.05500030517578,-0.0004823388483711222,0.0003831505262708035,3.8781308872554154e-05,
