Datetime,Close,Minute Returns,Rolling 5 Minute Returns,20 Minute Moving Average,50 Minute Moving Average
2025-11-10 15:19:00+00:00,84.57499694824219,-5.917335899918719e-05,0.0014801658320557909,84.3882495880127,84.40315200805664
2025-11-10 15:20:00+00:00,84.63999938964844,0.0007685775199735012,0.002131189996767091,84.40474967956543,84.408251953125
2025-11-10 15:21:00+00:00,84.62999725341797,-0.0001181726878850542,0.0014792024621355093,84.42724952697753,84.41565185546875
2025-11-10 15:22:00+00:00,84.59500122070312,-0.0004135180651141379,-0.0001772767939987041,84.44599952697754,84.41635192871094
2025-11-10 15:23:00+00:00,84.66999816894531,0.0008865411331637763,0.0010640380224913315,84.46299934387207,84.41525192260742
2025-11-10 15:24:00+00:00,84.61000061035156,-0.000708604699317883,0.00041387719033347814,84.47649955749512,84.42215194702149
2025-11-10 15:25:00+00:00,84.63999938964844,0.00035455358799763026,0.0,84.4944995880127,84.43255187988281
2025-11-10 15:26:00+00:00,84.66999816894531,0.00035442792430528947,0.00047265646727567834,84.51299934387207,84.44155181884766
2025-11-10 15:27:00+00:00,84.57009887695312,-0.0011798664716261564,-0.0002943713386210911,84.52500419616699,84.44855377197266
2025-11-10 15:28:00+00:00,84.43000030517578,-0.00165659699631171,-0.0028345089046849514,84.52500419616699,84.44745376586914
2025-11-10 15:29:00+00:00,84.5199966430664,0.0010659284326108853,-0.0010637509353016439,84.53100395202637,84.44615371704101
2025-11-10 15:30:00+00:00,84.70500183105469,0.002188892514626728,0.0007679872622283757,84.54675407409668,84.44985168457032
2025-11-10 15:31:00+00:00,84.63999938964844,-0.0007673979104079187,-0.00035430234965883045,84.55925407409669,84.45205169677735
2025-11-10 15:32:00+00:00,84.6449966430664,5.904127426759054e-05,0.0008856294022108191,84.57275390625,84.45350158691406
2025-11-10 15:33:00+00:00,84.63500213623047,-0.00011807557720255879,0.002428068581235454,84.58900413513183,84.45200164794922
2025-11-10 15:34:00+00:00,84.69000244140625,0.00064985294248876,0.002011426941458394,84.60100440979004,84.4518017578125
2025-11-10 15:35:00+00:00,84.625,-0.0007675338237381757,-0.0009444758789363128,84.6092544555664,84.45470169067383
2025-11-10 15:36:00+00:00,84.55000305175781,-0.0008862268625369207,-0.0010632837729159794,84.6115047454834,84.4575016784668
2025-11-10 15:37:00+00:00,84.41500091552734,-0.0015967135583404568,-0.002717180420113041,84.60175476074218,84.45800170898437
2025-11-10 15:38:00+00:00,84.43000030517578,0.0001776863055826805,-0.00242218734424704,84.59425468444825,84.45540176391602
2025-11-10 15:39:00+00:00,84.3949966430664,-0.00041458796615956306,-0.0034833603711835748,84.58525466918945,84.45450164794921
2025-11-10 15:40:00+00:00,84.3499984741211,-0.0005331852685014349,-0.003249648754846679,84.57075462341308,84.44970169067383
2025-11-10 15:41:00+00:00,84.43499755859375,0.0010076951512776322,-0.0013602068481732843,84.56100463867188,84.44640167236328
2025-11-10 15:42:00+00:00,84.5199966430664,0.0010066807239932363,0.0012438041390787635,84.55725440979003,84.44210159301758
2025-11-10 15:43:00+00:00,84.37999725341797,-0.001656405527790783,-0.000592242704928081,84.54275436401367,84.44180160522461
2025-11-10 15:44:00+00:00,84.20999908447266,-0.0020146737909312318,-0.002192044148969785,84.52275428771972,84.43740158081054
2025-11-10 15:45:00+00:00,84.29000091552734,0.0009500276917759898,-0.000711292942253916,84.50525436401367,84.43860153198243
2025-11-10 15:46:00+00:00,84.3405990600586,0.0006002864394551999,-0.001118002028360987,84.48878440856933,84.4404135131836
2025-11-10 15:47:00+00:00,84.44000244140625,0.0011785946798512636,-0.0009464529677867262,84.48227958679199,84.45021362304688
2025-11-10 15:48:00+00:00,84.37000274658203,-0.0008289873614438781,-0.00011844639916169797,84.47927970886231,84.45681365966797
2025-11-10 15:49:00+00:00,84.31999969482422,-0.0005926638631031933,0.0013062654262852025,84.46927986145019,84.46251358032227
2025-11-10 15:50:00+00:00,84.29499816894531,-0.0002965076609273698,5.92864321236064e-05,84.44877967834472,84.4622135925293
2025-11-10 15:51:00+00:00,84.31999969482422,0.0002965956037961348,-0.0002442402053571824,84.43277969360352,84.46501358032226
2025-11-10 15:52:00+00:00,84.33000183105469,0.00011862116065786132,-0.0013027073326754568,84.41702995300292,84.46721359252929
2025-11-10 15:53:00+00:00,84.30000305175781,-0.0003557308033381723,-0.0008296751516586598,84.4002799987793,84.46661361694336
2025-11-10 15:54:00+00:00,84.33000183105469,0.00035585739277443906,0.00011862116065786132,84.38227996826171,84.46641372680664
2025-11-10 15:55:00+00:00,84.29000091552734,-0.00047433789468520615,-5.928291745083136e-05,84.36553001403809,84.46661376953125
2025-11-10 15:56:00+00:00,84.27999877929688,-0.00011866337788379866,-0.00047439416119665623,84.35202980041504,84.46621368408204
2025-11-10 15:57:00+00:00,84.29499816894531,0.00017797092863891528,-0.0004150795843630428,84.34602966308594,84.46551361083985
2025-11-10 15:58:00+00:00,84.2699966430664,-0.0002965956037960238,-0.0003559478956717266,84.33802947998046,84.46231353759765
2025-11-10 15:59:00+00:00,84.19999694824219,-0.0008306597556981821,-0.0015416207754025413,84.32827949523926,84.45831344604493
2025-11-10 16:00:00+00:00,84.23500061035156,0.0004157204676729087,-0.0006525128079056808,84.32252960205078,84.45521347045899
2025-11-10 16:01:00+00:00,84.31500244140625,0.0009497457170417611,0.0004153258497434642,84.3165298461914,84.45371353149415
2025-11-10 16:02:00+00:00,84.30010223388672,-0.00017672071503394005,6.05500332440112e-05,84.30553512573242,84.45221557617188
2025-11-10 16:03:00+00:00,84.29499816894531,-6.054636715913109e-05,0.0002966835988473804,84.3012851715088,84.45191558837891
2025-11-10 16:04:00+00:00,84.3499984741211,0.0006524741250428789,0.0017814908707316501,84.30828514099122,84.44991561889648
2025-11-10 16:05:00+00:00,84.2699966430664,-0.0009484508891749455,0.00041545714324531247,84.30728492736816,84.44611557006836
2025-11-10 16:06:00+00:00,84.31999969482422,0.0005933671976943167,5.9268852200089484e-05,84.30625495910644,84.44241561889649
2025-11-10 16:07:00+00:00,84.36000061035156,0.00047439416119687827,0.0007105374119078522,84.30225486755371,84.43741561889648
2025-11-10 16:08:00+00:00,84.26000213623047,-0.0011853778259554026,-0.00041516143869790856,84.29675483703613,84.431015625
2025-11-10 16:09:00+00:00,84.25,-0.00011870562517068972,-0.0011855183868412222,84.29325485229492,84.42451568603515
2025-11-10 16:10:00+00:00,84.26499938964844,0.00017803429849783114,-5.93005057201168e-05,84.29175491333008,84.41701568603516
2025-11-10 16:11:00+00:00,84.30249786376953,0.0004450065198209341,-0.0002075644107922825,84.29087982177734,84.41046569824219
2025-11-10 16:12:00+00:00,84.41000366210938,0.0012752385879901684,0.0005927341322433666,84.29487991333008,84.40676574707031
2025-11-10 16:13:00+00:00,84.3499984741211,-0.0007108776849302778,0.0010680789889505604,84.29737968444825,84.40036575317383
2025-11-10 16:14:00+00:00,84.25,-0.0011855183868411112,2.220446049250313e-16,84.2933795928955,84.3931657409668
2025-11-10 16:15:00+00:00,84.29000091552734,0.0004747883148645826,0.00029670119337810164,84.2933795928955,84.38616577148437
2025-11-10 16:16:00+00:00,84.2699966430664,-0.00023732675576770834,-0.00038553093356330503,84.29287948608399,84.3781657409668
2025-11-10 16:17:00+00:00,84.16999816894531,-0.0011866438602655682,-0.0028433299698077397,84.28662948608398,84.37016372680664
2025-11-10 16:18:00+00:00,84.17500305175781,5.946160058667438e-05,-0.0020746345646582842,84.28187980651856,84.36506378173829
2025-11-10 16:19:00+00:00,84.16999816894531,-5.945806511487017e-05,-0.0009495766297291652,84.2803798675537,84.35806381225586
2025-11-10 16:20:00+00:00,84.2300033569336,0.000712904708253026,-0.0007117992400292872,84.2801300048828,84.34856384277344
2025-11-10 16:21:00+00:00,84.19999694824219,-0.00035624370765185986,-0.00083065975569796,84.27437973022461,84.33976379394531
2025-11-10 16:22:00+00:00,84.26249694824219,0.0007422803119390142,0.0010989518986470603,84.27249946594239,84.33211380004883
